,Location,Book_Title,Book_Author,Publisher,Book_Rating,user_id,ISBN,Cluster
5611,2030,30,2011,1398,8,152651,446610038,3
5612,2508,4862,2436,554,5,152653,6743242,0
5613,978,7438,4902,1465,9,152689,140306943,0
5614,776,7438,4902,1465,7,152707,44022604,0
5615,700,485,1589,1179,7,152726,451526341,3
5616,2852,636,903,62,7,152742,385722206,3
5617,2852,7438,4902,1465,9,152742,688171621,2
5618,2852,4555,114,828,6,152742,805053875,2
5619,1600,5954,926,1404,8,152757,834803224,2
5620,2373,6930,2352,1379,9,152813,849917735,2
5621,2171,7266,3389,768,5,152816,2147483647,4
5622,1915,16,1799,147,8,152827,764108875,2
5623,103,7266,3389,768,5,152855,2147483647,4
5624,103,7266,3389,768,7,152855,2147483647,4
5625,2007,1227,2788,1214,6,152884,312075863,3
5626,1131,7438,4902,1465,6,152925,553801163,3
5627,2631,7266,3389,768,8,152933,2147483647,4
5628,1422,2558,592,774,8,152946,20442009,0
5629,1422,4245,592,774,8,152946,20442408,0
5630,1422,6469,1518,1367,7,152946,67972205,0
5631,1422,7438,4902,1465,8,152946,80411109,0
5632,1422,4528,1858,961,6,152946,140014748,0
5633,1422,493,2715,132,8,152946,553213148,3
5634,1422,6563,1857,129,6,152946,553569910,3
5635,1422,2586,3488,1114,7,152946,1573229326,1
5636,124,2911,1233,62,10,152958,385469705,3
5637,48,130,1593,1206,9,153003,553573403,3
5638,48,92,1592,1206,8,153003,553579908,3
5639,247,7266,3389,768,4,153007,2147483647,4
5640,35,3241,2086,1457,8,153032,821769235,2
5641,373,645,513,235,9,153040,1569553602,1
5642,81,7438,4902,1465,9,153042,68971310,0
5643,81,6450,4387,1180,7,153042,451169530,3
5644,438,6486,1341,1382,8,153054,393316386,3
5645,1892,7266,3389,768,6,153079,2147483647,4
5646,1892,7266,3389,768,10,153079,2147483647,4
5647,2328,6103,3637,961,7,153091,140131558,0
5648,2328,5260,3841,573,8,153091,156010887,0
5649,770,2311,2397,125,8,153115,345333721,3
5650,770,3857,2139,1393,9,153115,786889160,2
5651,2515,6677,2896,961,8,153158,140256385,0
5652,1774,6718,2701,360,7,153161,385146361,3
5653,2215,4693,3968,682,9,153174,515136204,3
5654,2215,7438,4902,1465,8,153174,743403428,2
5655,2215,4797,2059,837,5,153174,786868155,2
5656,699,4077,228,979,10,153206,60540753,0
5657,2564,1425,1864,561,8,153211,38082101,0
5658,801,6083,1365,1214,9,153249,312278586,3
5659,801,4605,4249,896,5,153249,374522804,3
5660,291,5653,3374,632,8,153279,786868716,2
5661,1927,7438,4902,1465,8,153308,1883523427,4
5662,2846,4479,3049,1187,8,153322,689800843,2
5663,2846,535,3262,324,8,153322,886773776,2
5664,188,6224,1718,1442,8,153342,373280084,3
5665,188,333,647,333,8,153342,440100526,3
5666,1198,3848,3506,1182,7,153361,373052561,3
5667,1198,5452,3802,73,10,153361,590847740,3
5668,750,4462,4687,1214,7,153373,312274920,3
5669,2844,4964,3250,324,9,153424,886774829,2
5670,2093,2304,2331,365,5,153475,486272702,3
5671,1434,5062,317,979,8,153513,60964049,0
5672,1434,3537,778,1367,5,153513,375706771,3
5673,1434,4668,4789,1014,6,153513,671021001,2
5674,2778,7438,4902,1465,4,153570,571203019,3
5675,1119,5354,2012,1392,2,153602,44651862,0
5676,2856,64,892,573,6,153621,156005743,0
5677,2103,864,2893,134,8,153653,440907020,3
5678,2103,7438,4902,1465,10,153653,446364800,3
5679,2103,4303,1322,1014,7,153653,671648861,2
5680,919,997,793,554,10,153662,6108560,0
5681,919,7438,4902,1465,10,153662,6440188,0
5682,919,6583,2290,562,8,153662,6440370,0
5683,919,7438,4902,1465,8,153662,15332953,0
5684,919,6142,4670,936,10,153662,19214183,0
5685,919,3449,2047,479,9,153662,30721303,0
5686,919,3349,2855,1182,9,153662,37307445,0
5687,919,1284,3834,1182,9,153662,37307865,0
5688,919,907,1281,1369,5,153662,37570504,0
5689,919,3884,349,562,10,153662,38071907,0
5690,919,3429,2914,108,9,153662,38080249,0
5691,919,6006,3194,107,9,153662,38081787,0
5692,919,6001,3505,1453,10,153662,44045459,0
5693,919,952,2739,682,10,153662,51511054,0
5694,919,3727,793,107,8,153662,60092645,0
5695,919,2373,3203,554,10,153662,60254009,0
5696,919,3954,629,107,10,153662,60505621,0
5697,919,5828,4360,1423,8,153662,60505737,0
5698,919,3977,4575,108,9,153662,60513640,0
5699,919,2434,3342,544,9,153662,61080985,0
5700,919,6143,2578,1014,9,153662,67179342,0
5701,919,3194,993,223,10,153662,78670943,0
5702,919,137,4755,1457,7,153662,82175128,0
5703,919,2613,148,736,9,153662,89243452,0
5704,919,966,4849,1187,10,153662,131726021,0
5705,919,1469,1691,1031,8,153662,139617159,0
5706,919,2416,2926,1059,9,153662,141306505,0
5707,919,7438,4902,1465,9,153662,141310944,0
5708,919,4754,1361,523,10,153662,151006725,0
5709,919,6086,344,525,7,153662,152567089,0
5710,919,2661,3825,479,9,153662,307119394,3
5711,919,7438,4902,1465,9,153662,307121062,3
5712,919,4961,3347,479,10,153662,307140288,3
5713,919,3826,2572,479,7,153662,307146545,3
5714,919,7438,4902,1465,10,153662,307300978,3
5715,919,7438,4902,1465,9,153662,307681610,3
5716,919,2642,1143,1211,10,153662,312201656,3
5717,919,2838,2928,747,10,153662,316030848,3
5718,919,2958,2515,125,10,153662,345453816,3
5719,919,3197,475,529,10,153662,373031610,3
5720,919,4411,475,529,9,153662,373034679,3
5721,919,3237,1345,1182,10,153662,373055943,3
5722,919,1093,3834,1182,10,153662,373074638,3
5723,919,4162,3834,1182,9,153662,373075669,3
5724,919,2665,738,1182,10,153662,373077998,3
5725,919,3982,3595,1182,9,153662,373089937,3
5726,919,3564,3183,1182,9,153662,373096283,3
5727,919,3635,3572,529,9,153662,373164513,3
5728,919,6849,710,529,6,153662,373440456,3
5729,919,1139,2855,1182,9,153662,373483287,3
5730,919,5349,3834,529,9,153662,373650183,3
5731,919,6924,3057,529,9,153662,373705085,3
5732,919,2906,3057,529,9,153662,373705115,3
5733,919,5577,2458,107,8,153662,380400634,3
5734,919,4165,79,544,8,153662,380703467,3
5735,919,3533,2760,544,9,153662,380753987,3
5736,919,3955,2289,107,8,153662,380756250,3
5737,919,3391,2289,107,8,153662,380756269,3
5738,919,4256,2289,107,9,153662,380756277,3
5739,919,6003,2289,107,9,153662,380756293,3
5740,919,6389,2760,563,10,153662,380761319,3
5741,919,7438,4902,1465,9,153662,380772884,3
5742,919,917,796,544,8,153662,380773864,3
5743,919,2933,2289,107,8,153662,380774933,3
5744,919,7438,4902,1465,9,153662,380776332,3
5745,919,2932,696,107,9,153662,380779625,3
5746,919,3062,1366,544,9,153662,380779854,3
5747,919,4476,1080,544,9,153662,380784521,3
5748,919,600,696,107,10,153662,380799375,3
5749,919,6222,2289,107,8,153662,380804387,3
5750,919,2005,4468,107,9,153662,380808072,3
5751,919,6246,2289,107,7,153662,380814803,3
5752,919,6824,2497,107,10,153662,380820854,3
5753,919,5676,3498,1078,8,153662,385246242,3
5754,919,1588,1877,1064,10,153662,399151540,3
5755,919,797,4673,157,10,153662,425041654,3
5756,919,7438,4902,1465,8,153662,425169871,3
5757,919,4394,1877,158,10,153662,425183971,3
5758,919,7438,4902,1465,10,153662,439139600,3
5759,919,992,499,1151,10,153662,439417783,3
5760,919,7438,4902,1465,9,153662,440213304,3
5761,919,3633,2986,333,9,153662,440226015,3
5762,919,4469,1294,335,10,153662,440401925,3
5763,919,2950,2899,715,9,153662,440945151,3
5764,919,4951,2899,715,9,153662,440983568,3
5765,919,5237,3007,1392,10,153662,446605271,3
5766,919,670,2603,1392,9,153662,446606227,3
5767,919,3199,688,504,9,153662,448190893,3
5768,919,6106,4166,664,10,153662,449005852,3
5769,919,7438,4902,1465,8,153662,451098994,3
5770,919,2616,2618,877,9,153662,451129032,3
5771,919,3987,4380,1180,10,153662,451146360,3
5772,919,3326,230,1180,8,153662,451166876,3
5773,919,7438,4902,1465,9,153662,451167805,3
5774,919,4395,4005,1180,10,153662,451175190,3
5775,919,4715,3182,916,10,153662,451402774,3
5776,919,6624,566,1296,8,153662,451404556,3
5777,919,5092,4569,365,10,153662,486248046,3
5778,919,7136,2333,365,9,153662,486270122,3
5779,919,6362,1464,365,4,153662,486280241,3
5780,919,2875,2201,365,9,153662,486298752,3
5781,919,3965,2856,763,10,153662,505523884,3
5782,919,6935,2797,682,10,153662,515090654,3
5783,919,1916,2739,682,9,153662,515115630,3
5784,919,4726,3578,682,9,153662,515118370,3
5785,919,7214,4221,682,9,153662,515118923,3
5786,919,6951,2269,682,9,153662,515120995,3
5787,919,197,257,682,9,153662,515124095,3
5788,919,4022,1877,682,8,153662,515131091,3
5789,919,3958,3508,682,9,153662,515131660,3
5790,919,2938,3508,682,10,153662,515136379,3
5791,919,3765,1119,128,10,153662,553104993,3
5792,919,4603,913,128,5,153662,553106651,3
5793,919,1644,263,129,10,153662,553131893,3
5794,919,7426,3823,128,10,153662,553277472,3
5795,919,1386,157,128,9,153662,553293176,3
5796,919,5142,2046,129,10,153662,553578960,3
5797,919,1863,3984,1149,10,153662,590419528,3
5798,919,7070,452,1156,5,153662,590429175,3
5799,919,7438,4902,1465,8,153662,590454366,3
5800,919,3669,3901,1150,5,153662,590477331,3
5801,919,5233,2375,224,10,153662,590956248,3
5802,919,1778,4746,1014,8,153662,671020714,2
5803,919,910,2761,1014,9,153662,671023683,2
5804,919,7438,4902,1465,8,153662,671027069,2
5805,919,3900,2476,1014,9,153662,671502255,2
5806,919,2714,2198,1014,8,153662,671521438,2
5807,919,3662,1265,1184,9,153662,671668595,2
5808,919,7438,4902,1465,9,153662,671670069,2
5809,919,1704,2961,37,5,153662,671740881,2
5810,919,1137,3931,1184,10,153662,684814994,2
5811,919,4086,707,1184,9,153662,684862719,2
5812,919,7438,4902,1465,9,153662,688040381,2
5813,919,6682,1402,565,9,153662,688123481,2
5814,919,221,3936,1189,8,153662,689809913,2
5815,919,720,464,820,8,153662,696015757,2
5816,919,4278,1047,1064,9,153662,698113977,2
5817,919,4345,1091,575,9,153662,736908773,2
5818,919,867,2048,201,9,153662,767907817,2
5819,919,7438,4902,1465,5,153662,785313613,2
5820,919,469,2036,999,8,153662,786003111,2
5821,919,545,3177,599,10,153662,805066861,2
5822,919,5284,1739,570,9,153662,810907410,2
5823,919,2072,2080,1457,9,153662,821731297,2
5824,919,7438,4902,1465,8,153662,821746480,2
5825,919,1237,2698,1457,10,153662,821771477,2
5826,919,3574,2962,1457,8,153662,821772902,2
5827,919,5836,2577,1457,8,153662,821773607,2
5828,919,451,280,1457,9,153662,821774689,2
5829,919,2568,2688,1457,8,153662,821775081,2
5830,919,6818,2496,1457,7,153662,821775626,2
5831,919,4173,203,66,9,153662,836228804,2
5832,919,3112,4640,1322,9,153662,842316752,2
5833,919,1757,3685,590,9,153662,842319441,2
5834,919,5022,2967,727,10,153662,843949767,2
5835,919,7271,3765,727,8,153662,843953004,2
5836,919,7438,4902,1465,9,153662,867341300,2
5837,919,4296,3365,1195,5,153662,871315238,2
5838,919,4199,3258,749,5,153662,875421814,2
5839,919,7438,4902,1465,7,153662,899545521,2
5840,919,2378,2646,762,5,153662,960068880,2
5841,919,5373,1075,835,8,153662,1551669447,1
5842,919,7438,4902,1465,7,153662,1553165616,1
5843,919,5378,4615,1129,10,153662,1558538143,1
5844,919,562,4692,1195,10,153662,1561560049,1
5845,919,7438,4902,1465,7,153662,1577592565,1
5846,919,4450,3680,1142,8,153662,1578860008,1
5847,919,7151,4465,859,10,153662,1853261319,4
5848,919,1221,1643,487,10,153662,1888052201,4
5849,2186,164,2720,125,9,153718,345423402,3
5850,2186,1272,3508,1182,8,153718,373244487,3
5851,2186,7111,2447,1011,5,153718,452282829,3
5852,2186,5916,2776,682,8,153718,515134449,3
5853,2186,6763,3508,682,8,153718,515135062,3
5854,552,3180,828,1182,8,153719,373273231,3
5855,552,1527,3421,1182,10,153719,373765290,3
5856,552,6811,4485,158,7,153719,425192083,3
5857,552,4812,2235,1296,7,153719,451407806,3
5858,552,4204,3007,664,8,153719,804119902,2
5859,247,7266,3389,768,8,153720,2147483647,4
5860,913,5074,616,1182,5,153723,373763107,3
5861,913,2372,3470,107,5,153723,380801566,3
5862,913,606,4056,763,7,153723,505524279,3
5863,913,7438,4902,1465,4,153723,553801880,3
5864,930,156,3826,201,10,153761,767901266,2
5865,2591,2233,1745,361,9,153797,385499825,3
5866,2591,5606,4387,1180,9,153797,451166582,3
5867,2170,7266,3389,768,9,153863,2147483647,4
5868,2170,7266,3389,768,8,153863,2147483647,4
5869,2170,7266,3389,768,5,153863,2147483647,4
5870,1342,536,3262,324,10,153877,886773784,2
5871,1066,7266,3389,768,3,153894,2147483647,4
5872,1250,716,3862,1182,7,153957,373196679,3
5873,2564,5606,4387,1180,7,154003,451166582,3
5874,2564,6943,270,125,9,154003,804119368,2
5875,2133,6517,2778,1098,5,154013,373250304,3
5876,1289,4969,3314,1101,8,154014,60392452,0
5877,2726,6267,4291,1062,8,154070,39914112,0
5878,2726,4242,4426,682,5,154070,51511264,0
5879,2726,4265,1351,333,7,154070,440214432,3
5880,2227,7266,3389,768,8,154097,2147483647,4
5881,2579,7266,3389,768,5,154108,2147483647,4
5882,1590,7438,4902,1465,8,154126,515133973,3
5883,1590,3482,32,704,5,154126,679441018,2
5884,1590,2034,2408,1073,9,154126,679459626,2
5885,1590,2134,3770,483,6,154126,934672210,2
5886,2508,7438,4902,1465,10,154165,140008233,0
5887,610,7266,3389,768,9,154176,2147483647,4
5888,2340,7438,4902,1465,4,154249,451169514,3
5889,1640,2064,1383,835,9,154294,1551660717,1
5890,629,400,3217,506,6,154346,802136621,2
5891,765,7317,2802,328,8,154354,345326164,3
5892,765,4940,3423,1431,6,154354,880385979,2
5893,543,1598,3777,1301,6,154362,812575423,2
5894,586,7438,4902,1465,9,154399,99245027,0
5895,1674,2738,3637,961,9,154441,140097058,0
5896,1674,7266,3389,768,9,154441,2147483647,4
5897,1271,7438,4902,1465,9,154443,743467523,2
5898,476,6170,1656,961,10,154460,140513760,0
5899,476,3450,1831,24,9,154460,201360667,0
5900,476,455,3513,1130,10,154460,761967591,2
5901,476,7438,4902,1465,9,154460,972250018,2
5902,2866,7266,3389,768,5,154511,2147483647,4
5903,859,4111,2727,333,10,154529,440241006,3
5904,859,2949,2806,682,9,154529,515123447,3
5905,859,5651,1503,129,7,154529,553572423,3
5906,2239,4442,4008,538,5,154543,60911697,0
5907,2239,472,1482,1161,5,154543,68484267,0
5908,2239,7438,4902,1465,5,154543,679781587,2
5909,2239,4818,736,679,5,154543,787901059,2
5910,740,65,2816,961,9,154553,140291830,0
5911,740,26,1589,1180,10,154553,451524934,3
5912,740,1080,763,492,10,154553,517092921,3
5913,740,3734,953,128,8,154553,553379658,3
5914,740,7438,4902,1465,7,154553,590339842,3
5915,740,7438,4902,1465,9,154553,803247397,2
5916,2635,7438,4902,1465,5,154610,679310940,2
5917,530,3443,1665,1211,8,154663,312141203,3
5918,804,781,2261,979,7,154730,380815923,3
5919,1931,6495,2306,428,8,154757,345433106,3
5920,328,3530,2297,1073,10,154781,679429220,2
5921,1172,486,901,749,9,154810,1567181686,1
5922,2702,4921,4541,128,8,154824,553292722,3
5923,2337,7438,4902,1465,8,154844,451625234,3
5924,2337,857,3246,1218,7,154844,671709704,2
5925,2337,6299,3710,1218,6,154844,671747967,2
5926,2337,1648,3053,1252,7,154844,880381736,2
5927,2337,6796,3053,1090,8,154844,880382651,2
5928,2337,5031,2288,1314,9,154844,893754161,2
5929,112,1319,728,677,5,154872,719560209,2
5930,141,4050,271,125,6,154877,345422384,3
5931,2743,5869,2644,1180,9,154920,451163494,3
5932,1184,7107,941,1050,6,154922,915811006,2
5933,592,30,2011,1398,10,154944,446610038,3
5934,592,4317,4771,1392,10,154944,446610976,3
5935,460,5738,1427,720,7,154954,185326041,0
5936,657,5547,4290,1050,6,154975,871137534,2
5937,1552,585,681,912,7,154992,152049770,0
5938,1552,4386,218,116,5,154992,316789844,3
5939,1552,2123,3493,871,10,154992,785269517,2
5940,1552,7298,755,871,5,154992,840790368,2
5941,1552,2424,3233,1379,5,154992,849916550,2
5942,1552,2303,2446,1428,5,154992,1880969025,4
5943,867,5173,4593,125,9,155000,345447867,3
5944,867,3893,1303,336,9,155000,440224640,3
5945,867,5936,1117,916,10,155000,451410718,3
5946,2588,2988,3894,1109,5,155027,73641245,0
5947,2588,7438,4902,1465,7,155027,439288312,3
5948,2588,6661,2655,1149,8,155027,590447742,3
5949,2588,5418,161,623,8,155027,876054637,2
5950,2588,2867,1403,889,10,155027,1590170474,1
5951,2796,7438,4902,1465,10,155047,202,0
5952,2796,7438,4902,1465,10,155047,286738,0
5953,1887,642,1493,12,6,155114,789203731,2
5954,2662,5714,4574,1381,7,155136,811202208,2
5955,1288,3291,274,790,6,155141,39595777,0
5956,1288,3483,1127,961,10,155141,140235396,0
5957,1288,7438,4902,1465,10,155141,142302317,0
5958,1288,2529,1050,116,2,155141,316779237,3
5959,1288,7422,938,504,8,155141,448412632,3
5960,2313,1642,3820,327,8,155147,34543529,0
5961,2313,2067,132,108,7,155147,38089887,0
5962,2313,6587,2112,305,7,155147,51754489,0
5963,2313,5356,4760,979,9,155147,60961325,0
5964,2313,7438,4902,1465,6,155147,140274367,0
5965,2313,6283,215,997,7,155147,312195516,3
5966,2313,2587,3473,747,7,155147,316604917,3
5967,2313,432,3491,328,7,155147,345378911,3
5968,2313,2723,1890,107,7,155147,380754126,3
5969,2313,493,2715,132,8,155147,553213148,3
5970,2313,4237,291,1080,7,155147,679448594,2
5971,2313,1134,100,459,9,155147,880641037,2
5972,1052,517,3389,878,7,155154,77109972,0
5973,763,4880,834,1297,8,155170,812548396,2
5974,445,1772,3102,333,6,155199,440224306,3
5975,1013,7438,4902,1465,8,155217,345450728,3
5976,2448,5842,1299,1073,10,155219,37570485,0
5977,2448,6130,4490,180,6,155219,88396631,0
5978,2448,743,53,125,8,155219,345438329,3
5979,2448,4061,44,1083,5,155219,375758232,3
5980,2448,4908,2136,1174,8,155219,609610031,2
5981,2448,5111,4131,202,10,155219,767903382,2
5982,2448,867,2048,201,10,155219,767907817,2
5983,286,7438,4902,1465,4,155223,385306210,3
5984,1022,6969,417,1026,10,155230,1571458735,1
5985,2407,3594,3554,93,7,155231,87113375,0
5986,516,2650,4789,1101,8,155287,60987561,0
5987,1974,476,937,1018,8,155291,671027360,2
5988,2803,1069,4229,436,10,155301,684859300,2
5989,2845,1129,2261,167,8,155317,552998486,3
5990,2845,4867,57,553,9,155317,1869503171,4
5991,1295,7266,3389,768,5,155343,2147483647,4
5992,1360,7438,4902,1465,8,155356,285566635,3
5993,1734,6435,2882,368,8,155376,743464451,2
5994,1734,2736,484,202,8,155376,767903862,2
5995,1734,5516,3095,65,8,155376,1400032644,1
5996,1700,1699,1555,192,7,155402,885030753,2
5997,1664,5279,2049,62,7,155409,385265700,3
5998,489,5704,3550,961,10,155454,140085076,0
5999,489,7266,3389,768,8,155454,2147483647,4
6000,124,7370,190,1450,8,155491,300081413,3
6001,1134,6043,1411,870,10,155495,1576834328,1
6002,1233,7266,3389,768,8,155511,2147483647,4
6003,836,6496,2306,125,5,155580,345433084,3
6004,1416,6835,2418,213,9,155669,972211137,2
6005,1416,7266,3389,768,10,155669,2147483647,4
6006,1421,3876,2421,965,5,155680,140620281,0
6007,1421,6784,3092,401,7,155680,380775123,3
6008,359,550,4640,1322,5,155683,84232920,0
6009,1721,406,2011,1392,7,155691,446364193,3
6010,2259,24,1558,979,6,155807,6054094,0
6011,1723,3592,1704,128,6,155824,553213113,3
6012,398,4824,4684,1012,9,155835,452260116,3
6013,1999,4092,3224,661,7,155916,70222135,0
6014,1999,4206,2035,842,7,155916,185424583,0
6015,1999,7409,3034,392,7,155916,416030521,3
6016,1999,4209,4289,121,9,155916,801043115,2
6017,1999,5010,2782,953,8,155916,1865084271,4
6018,2081,7438,4902,1465,7,155989,316969680,3
6019,2081,817,3286,1392,6,155989,446602620,3
6020,659,4617,182,1385,10,156028,393043487,3
6021,388,7266,3389,768,9,156071,2147483647,4
6022,1614,6322,2034,1123,8,156074,1858286999,4
6023,2679,4342,4337,1294,8,156111,193151495,0
6024,2679,7438,4902,1465,10,156111,1591160642,1
6025,2679,3279,2641,1294,10,156111,1591820189,1
6026,2679,3280,2641,1293,10,156111,1591821037,1
6027,2679,1900,4188,1293,10,156111,1591823293,1
6028,2679,2150,3455,1294,10,156111,1591826039,1
6029,2679,7438,4902,1465,10,156111,1591826047,1
6030,2679,3363,832,1294,10,156111,1892213524,4
6031,2679,2900,3447,1294,10,156111,1892213850,4
6032,2679,2901,3447,1294,10,156111,1931514038,4
6033,2679,4143,3448,1294,10,156111,1931514623,4
6034,1146,717,3220,562,10,156150,6440546,0
6035,1146,2362,1254,448,8,156150,76450214,0
6036,1146,5687,1533,961,9,156150,140148590,0
6037,1146,7438,4902,1465,10,156150,380002930,3
6038,1146,2705,3471,108,7,156150,380723638,3
6039,1146,7438,4902,1465,10,156150,385302304,3
6040,1146,7438,4902,1465,9,156150,385335970,3
6041,1146,4744,1051,133,8,156150,385474024,3
6042,1146,5964,1221,1077,10,156150,394823370,3
6043,1146,3152,3471,1064,10,156150,399144595,3
6044,1146,1504,3471,158,5,156150,425178951,3
6045,1146,2404,1882,1149,10,156150,439064872,3
6046,1146,2710,3902,336,8,156150,440204887,3
6047,1146,779,29,333,6,156150,440226104,3
6048,1146,1008,270,428,7,156150,449214427,3
6049,1146,3061,3092,1118,7,156150,451456521,3
6050,1146,6935,2797,682,5,156150,515090654,3
6051,1146,7438,4902,1465,6,156150,553275194,3
6052,1146,5046,1448,1014,8,156150,671015311,2
6053,1146,282,3728,1369,9,156150,679731148,2
6054,1146,7438,4902,1465,10,156150,802136834,2
6055,1146,1583,1637,811,4,156150,809245469,2
6056,1146,7438,4902,1465,8,156150,821748912,2
6057,1146,4406,3945,104,10,156150,1566912377,1
6058,1146,4405,3945,104,9,156150,1566914582,1
6059,1463,6121,2509,1382,8,156163,393034879,3
6060,1463,5880,172,1369,7,156163,679748083,2
6061,1614,7266,3389,768,4,156190,2147483647,4
6062,421,7266,3389,768,5,156192,2147483647,4
6063,1759,2493,3178,1214,9,156214,312323131,3
6064,1759,5466,2839,1297,8,156214,765349671,2
6065,951,7266,3389,768,5,156221,2147483647,4
6066,2015,7266,3389,768,8,156222,2147483647,4
6067,1440,7438,4902,1465,7,156243,141481,0
6068,1440,5822,4661,158,8,156243,425133516,3
6069,1440,2404,1882,1149,8,156243,439064872,3
6070,1440,7438,4902,1465,8,156243,880452572,2
6071,2326,1196,4356,961,9,156264,14018869,0
6072,2326,6610,4701,1012,9,156264,452284449,3
6073,530,7438,4902,1465,8,156269,140143505,0
6074,530,7438,4902,1465,5,156269,256028532,3
6075,530,6286,4383,1208,7,156269,312856660,3
6076,530,7438,4902,1465,7,156269,345345185,3
6077,530,7438,4902,1465,9,156269,345409574,3
6078,530,6992,1200,108,8,156269,380007940,3
6079,530,7438,4902,1465,8,156269,380424401,3
6080,530,5490,414,107,8,156269,380725789,3
6081,530,1791,3471,107,9,156269,380725835,3
6082,530,3153,3471,107,9,156269,380728273,3
6083,530,1890,3546,107,8,156269,380797399,3
6084,530,3702,567,1062,8,156269,399140859,3
6085,530,1504,3471,158,9,156269,425178951,3
6086,530,5930,4637,1392,5,156269,446609951,3
6087,530,1195,4400,1180,9,156269,451201558,3
6088,530,1734,2925,129,10,156269,553286528,3
6089,530,2532,1538,1364,8,156269,670375756,2
6090,530,2777,2017,261,8,156269,861403584,2
6091,507,605,2228,1184,7,156274,743224450,2
6092,172,6964,2945,961,7,156279,140271414,0
6093,172,7266,3389,768,8,156279,2147483647,4
6094,2017,3137,3694,739,10,156300,85648735,0
6095,2017,6027,1069,158,10,156300,425127583,3
6096,2017,4646,1069,158,10,156300,425136981,3
6097,2017,7438,4902,1465,10,156300,590428713,3
6098,2017,2420,1758,1014,7,156300,671476297,2
6099,2017,5197,4839,1184,10,156300,684835770,2
6100,2017,1140,1850,1053,10,156300,785301356,2
6101,2017,1926,4372,1038,10,156300,843114606,2
6102,2017,325,3694,281,10,156300,856487279,2
6103,2017,3863,3694,281,10,156300,856487287,2
6104,2017,2869,3694,281,10,156300,856487503,2
6105,2017,55,3694,281,10,156300,856487562,2
6106,2017,1215,3694,280,10,156300,856487686,2
6107,1504,6920,89,1008,10,156390,840130315,2
6108,7,7266,3389,768,10,156391,2147483647,4
6109,205,7438,4902,1465,10,156424,99143712,0
6110,1052,3294,4023,435,10,156432,920668372,2
6111,597,686,4495,529,10,156462,37329008,0
6112,597,7438,4902,1465,9,156462,399146695,3
6113,2688,4281,1892,158,10,156467,42518630,0
6114,2688,3243,4550,682,10,156467,51508607,0
6115,2688,1719,1070,563,10,156467,60168382,0
6116,2688,7438,4902,1465,10,156467,74341277,0
6117,2688,2572,2073,835,10,156467,155166125,0
6118,2688,1372,1075,836,10,156467,155166576,0
6119,2688,7438,4902,1465,10,156467,380000016,3
6120,2688,6967,2760,107,10,156467,380751402,3
6121,2688,5982,3578,108,10,156467,380786419,3
6122,2688,7407,715,107,10,156467,380787164,3
6123,2688,7280,4729,1392,10,156467,446303682,3
6124,2688,7438,4902,1465,10,156467,451186133,3
6125,2688,2874,3508,682,10,156467,515126772,3
6126,2688,5091,3508,682,10,156467,515128546,3
6127,2688,6908,2939,129,10,156467,553583980,3
6128,2688,2371,4501,835,10,156467,1551668378,1
6129,507,128,3418,529,8,156483,37371209,0
6130,2060,3718,4822,365,8,156495,486282406,3
6131,2856,7266,3389,768,4,156502,2147483647,4
6132,2770,1636,533,965,8,156534,14062063,0
6133,2770,3809,1231,7,6,156534,44129863,0
6134,2770,7438,4902,1465,8,156534,99768216,0
6135,2770,7173,1485,1310,10,156534,552521760,3
6136,2770,4852,2523,129,7,156534,553233491,3
6137,2770,3270,3863,129,6,156534,553237330,3
6138,2770,881,3586,134,8,156534,553506501,3
6139,2770,4372,2635,416,8,156534,571154913,3
6140,2770,827,199,909,8,156534,1854796429,4
6141,2009,5327,2874,1149,8,156552,590294024,3
6142,1122,2775,4176,997,4,156584,312421125,3
6143,1122,7438,4902,1465,7,156584,385721676,3
6144,1561,5878,2335,361,5,156586,385508042,3
6145,1876,1540,1890,1423,9,156601,380975017,3
6146,2227,7266,3389,768,3,156609,2147483647,4
6147,2227,7266,3389,768,7,156609,2147483647,4
6148,2227,7266,3389,768,5,156609,2147483647,4
6149,2130,5808,1406,740,5,156642,316540838,3
6150,1417,7438,4902,1465,8,156670,972290079,2
6151,750,2670,644,580,8,156698,1401902278,1
6152,227,1167,226,1149,9,156706,590440829,3
6153,1944,7266,3389,768,9,156765,2147483647,4
6154,847,7266,3389,768,10,156768,2147483647,4
6155,2511,7438,4902,1465,7,156790,850062406,2
6156,648,1937,1981,233,7,156816,93274110,0
6157,2142,4437,947,1319,8,156826,46087439,0
6158,418,7401,3518,1392,10,156837,446519650,3
6159,418,1355,4448,128,8,156837,553271636,3
6160,1540,4889,4722,1014,5,156870,671028014,2
6161,656,7266,3389,768,6,156876,2147483647,4
6162,2469,5711,2903,621,9,156924,395645662,3
6163,135,7266,3389,768,6,156970,2147483647,4
6164,1489,4801,94,465,9,156972,2070419657,4
6165,1489,955,1146,441,7,156972,2082000435,4
6166,1489,7266,3389,768,7,156972,2147483647,4
6167,1674,3515,3354,832,9,157018,1572313439,1
6168,1091,3190,3628,974,6,157033,525248862,3
6169,2773,5840,4640,1322,7,157048,842329293,2
6170,2773,6287,4639,1322,10,157048,842332278,2
6171,1545,7266,3389,768,7,157062,2147483647,4
6172,297,7266,3389,768,2,157065,2147483647,4
